deployment,endpoint,requests_target,timestamp,container,container_id,memory_original,memory_usage_mib,source_file
x3,search,1000,2026-09-17T05:06:05.6436330Z,book-reviews-a4-web-3,a1cb37b7da6b,127.6MiB / 15.17GiB,127.6,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:05.6436330Z,book-reviews-a4-static-1,69b93e454d61,29.84MiB / 15.17GiB,29.84,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:05.6436330Z,book-reviews-a4-db-1,ca43277e8356,55.96MiB / 15.17GiB,55.96,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:05.6436330Z,book-reviews-a4-redis-1,87235cf2e925,15.84MiB / 192MiB,15.84,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:05.6436330Z,book-reviews-a4-traefik-1,9848c97527b3,122.1MiB / 15.17GiB,122.1,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:05.6436330Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.462GiB / 1.5GiB,1497.088,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:13.5594118Z,book-reviews-a4-web-1,348cd506525f,127.2MiB / 15.17GiB,127.2,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:13.5594118Z,book-reviews-a4-web-2,660681595a5e,127.8MiB / 15.17GiB,127.8,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:13.5594118Z,book-reviews-a4-web-3,a1cb37b7da6b,126.6MiB / 15.17GiB,126.6,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:13.5594118Z,book-reviews-a4-static-1,69b93e454d61,30.87MiB / 15.17GiB,30.87,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:13.5594118Z,book-reviews-a4-db-1,ca43277e8356,56.05MiB / 15.17GiB,56.05,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:13.5594118Z,book-reviews-a4-redis-1,87235cf2e925,15.51MiB / 192MiB,15.51,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:13.5594118Z,book-reviews-a4-traefik-1,9848c97527b3,122MiB / 15.17GiB,122.0,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:13.5594118Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.462GiB / 1.5GiB,1497.088,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:20.9596033Z,book-reviews-a4-web-1,348cd506525f,126.8MiB / 15.17GiB,126.8,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:20.9596033Z,book-reviews-a4-web-2,660681595a5e,127MiB / 15.17GiB,127.0,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:20.9596033Z,book-reviews-a4-web-3,a1cb37b7da6b,127MiB / 15.17GiB,127.0,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:20.9596033Z,book-reviews-a4-static-1,69b93e454d61,29.86MiB / 15.17GiB,29.86,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:20.9596033Z,book-reviews-a4-db-1,ca43277e8356,56.35MiB / 15.17GiB,56.35,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:20.9596033Z,book-reviews-a4-redis-1,87235cf2e925,16.3MiB / 192MiB,16.3,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:20.9596033Z,book-reviews-a4-traefik-1,9848c97527b3,122.2MiB / 15.17GiB,122.2,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:20.9596033Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.5GiB / 1.5GiB,1536.0,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:28.9303581Z,book-reviews-a4-web-1,348cd506525f,127MiB / 15.17GiB,127.0,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:28.9303581Z,book-reviews-a4-web-2,660681595a5e,126.9MiB / 15.17GiB,126.9,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:28.9303581Z,book-reviews-a4-web-3,a1cb37b7da6b,126.6MiB / 15.17GiB,126.6,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:28.9303581Z,book-reviews-a4-static-1,69b93e454d61,29.9MiB / 15.17GiB,29.9,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:28.9303581Z,book-reviews-a4-db-1,ca43277e8356,60.47MiB / 15.17GiB,60.47,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:28.9303581Z,book-reviews-a4-redis-1,87235cf2e925,15.52MiB / 192MiB,15.52,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:28.9303581Z,book-reviews-a4-traefik-1,9848c97527b3,122.3MiB / 15.17GiB,122.3,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:28.9303581Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.489GiB / 1.5GiB,1524.736,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:36.8261039Z,book-reviews-a4-web-1,348cd506525f,127.1MiB / 15.17GiB,127.1,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:36.8261039Z,book-reviews-a4-web-2,660681595a5e,127MiB / 15.17GiB,127.0,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:36.8261039Z,book-reviews-a4-web-3,a1cb37b7da6b,126.5MiB / 15.17GiB,126.5,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:36.8261039Z,book-reviews-a4-static-1,69b93e454d61,29.87MiB / 15.17GiB,29.87,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:36.8261039Z,book-reviews-a4-db-1,ca43277e8356,55.7MiB / 15.17GiB,55.7,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:36.8261039Z,book-reviews-a4-redis-1,87235cf2e925,15.9MiB / 192MiB,15.9,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:36.8261039Z,book-reviews-a4-traefik-1,9848c97527b3,122.9MiB / 15.17GiB,122.9,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:36.8261039Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.49GiB / 1.5GiB,1525.76,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:44.7248139Z,book-reviews-a4-web-1,348cd506525f,127.7MiB / 15.17GiB,127.7,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:44.7248139Z,book-reviews-a4-web-2,660681595a5e,127.3MiB / 15.17GiB,127.3,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:44.7248139Z,book-reviews-a4-web-3,a1cb37b7da6b,126.6MiB / 15.17GiB,126.6,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:44.7248139Z,book-reviews-a4-static-1,69b93e454d61,29.92MiB / 15.17GiB,29.92,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:44.7248139Z,book-reviews-a4-db-1,ca43277e8356,55.37MiB / 15.17GiB,55.37,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:44.7248139Z,book-reviews-a4-redis-1,87235cf2e925,16.05MiB / 192MiB,16.05,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:44.7248139Z,book-reviews-a4-traefik-1,9848c97527b3,128.7MiB / 15.17GiB,128.7,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:44.7248139Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.489GiB / 1.5GiB,1524.736,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:52.0162780Z,book-reviews-a4-web-1,348cd506525f,127.4MiB / 15.17GiB,127.4,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:52.0162780Z,book-reviews-a4-web-2,660681595a5e,131.5MiB / 15.17GiB,131.5,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:52.0162780Z,book-reviews-a4-web-3,a1cb37b7da6b,127.5MiB / 15.17GiB,127.5,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:52.0162780Z,book-reviews-a4-static-1,69b93e454d61,30.41MiB / 15.17GiB,30.41,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:52.0162780Z,book-reviews-a4-db-1,ca43277e8356,55.6MiB / 15.17GiB,55.6,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:52.0162780Z,book-reviews-a4-redis-1,87235cf2e925,16.56MiB / 192MiB,16.56,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:52.0162780Z,book-reviews-a4-traefik-1,9848c97527b3,123.4MiB / 15.17GiB,123.4,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:52.0162780Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.49GiB / 1.5GiB,1525.76,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:59.9156859Z,book-reviews-a4-web-1,348cd506525f,127.3MiB / 15.17GiB,127.3,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:59.9156859Z,book-reviews-a4-web-2,660681595a5e,127.5MiB / 15.17GiB,127.5,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:59.9156859Z,book-reviews-a4-web-3,a1cb37b7da6b,127.2MiB / 15.17GiB,127.2,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:59.9156859Z,book-reviews-a4-static-1,69b93e454d61,29.93MiB / 15.17GiB,29.93,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:59.9156859Z,book-reviews-a4-db-1,ca43277e8356,53.23MiB / 15.17GiB,53.23,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:59.9156859Z,book-reviews-a4-redis-1,87235cf2e925,15.75MiB / 192MiB,15.75,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:59.9156859Z,book-reviews-a4-traefik-1,9848c97527b3,122.1MiB / 15.17GiB,122.1,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:06:59.9156859Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.486GiB / 1.5GiB,1521.664,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:07.8243229Z,book-reviews-a4-web-1,348cd506525f,126.6MiB / 15.17GiB,126.6,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:07.8243229Z,book-reviews-a4-web-2,660681595a5e,126.9MiB / 15.17GiB,126.9,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:07.8243229Z,book-reviews-a4-web-3,a1cb37b7da6b,127.2MiB / 15.17GiB,127.2,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:07.8243229Z,book-reviews-a4-static-1,69b93e454d61,30.41MiB / 15.17GiB,30.41,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:07.8243229Z,book-reviews-a4-db-1,ca43277e8356,53.62MiB / 15.17GiB,53.62,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:07.8243229Z,book-reviews-a4-redis-1,87235cf2e925,16.07MiB / 192MiB,16.07,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:07.8243229Z,book-reviews-a4-traefik-1,9848c97527b3,122.2MiB / 15.17GiB,122.2,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:07.8243229Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.459GiB / 1.5GiB,1494.016,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:15.7028977Z,book-reviews-a4-web-1,348cd506525f,126.8MiB / 15.17GiB,126.8,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:15.7028977Z,book-reviews-a4-web-2,660681595a5e,127.5MiB / 15.17GiB,127.5,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:15.7028977Z,book-reviews-a4-web-3,a1cb37b7da6b,126.8MiB / 15.17GiB,126.8,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:15.7028977Z,book-reviews-a4-static-1,69b93e454d61,29.94MiB / 15.17GiB,29.94,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:15.7028977Z,book-reviews-a4-db-1,ca43277e8356,60.22MiB / 15.17GiB,60.22,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:15.7028977Z,book-reviews-a4-redis-1,87235cf2e925,15.51MiB / 192MiB,15.51,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:15.7028977Z,book-reviews-a4-traefik-1,9848c97527b3,122.4MiB / 15.17GiB,122.4,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:15.7028977Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.459GiB / 1.5GiB,1494.016,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:23.5883599Z,book-reviews-a4-web-1,348cd506525f,126.3MiB / 15.17GiB,126.3,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:23.5883599Z,book-reviews-a4-web-2,660681595a5e,127.8MiB / 15.17GiB,127.8,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:23.5883599Z,book-reviews-a4-web-3,a1cb37b7da6b,126.4MiB / 15.17GiB,126.4,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:23.5883599Z,book-reviews-a4-static-1,69b93e454d61,30.09MiB / 15.17GiB,30.09,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:23.5883599Z,book-reviews-a4-db-1,ca43277e8356,53.29MiB / 15.17GiB,53.29,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:23.5883599Z,book-reviews-a4-redis-1,87235cf2e925,16.56MiB / 192MiB,16.56,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:23.5883599Z,book-reviews-a4-traefik-1,9848c97527b3,123.2MiB / 15.17GiB,123.2,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:23.5883599Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.459GiB / 1.5GiB,1494.016,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:31.0036477Z,book-reviews-a4-web-1,348cd506525f,127.4MiB / 15.17GiB,127.4,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:31.0036477Z,book-reviews-a4-web-2,660681595a5e,128.2MiB / 15.17GiB,128.2,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:31.0036477Z,book-reviews-a4-web-3,a1cb37b7da6b,127.2MiB / 15.17GiB,127.2,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:31.0036477Z,book-reviews-a4-static-1,69b93e454d61,30.14MiB / 15.17GiB,30.14,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:31.0036477Z,book-reviews-a4-db-1,ca43277e8356,53.51MiB / 15.17GiB,53.51,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:31.0036477Z,book-reviews-a4-redis-1,87235cf2e925,15.9MiB / 192MiB,15.9,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:31.0036477Z,book-reviews-a4-traefik-1,9848c97527b3,122.6MiB / 15.17GiB,122.6,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:31.0036477Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.459GiB / 1.5GiB,1494.016,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:38.8850056Z,book-reviews-a4-web-1,348cd506525f,126.9MiB / 15.17GiB,126.9,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:38.8850056Z,book-reviews-a4-web-2,660681595a5e,128MiB / 15.17GiB,128.0,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:38.8850056Z,book-reviews-a4-web-3,a1cb37b7da6b,125.6MiB / 15.17GiB,125.6,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:38.8850056Z,book-reviews-a4-static-1,69b93e454d61,30.04MiB / 15.17GiB,30.04,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:38.8850056Z,book-reviews-a4-db-1,ca43277e8356,54.29MiB / 15.17GiB,54.29,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:38.8850056Z,book-reviews-a4-redis-1,87235cf2e925,15.75MiB / 192MiB,15.75,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:38.8850056Z,book-reviews-a4-traefik-1,9848c97527b3,122.7MiB / 15.17GiB,122.7,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:38.8850056Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.459GiB / 1.5GiB,1494.016,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:46.7836857Z,book-reviews-a4-web-1,348cd506525f,131.6MiB / 15.17GiB,131.6,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:46.7836857Z,book-reviews-a4-web-2,660681595a5e,127.5MiB / 15.17GiB,127.5,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:46.7836857Z,book-reviews-a4-web-3,a1cb37b7da6b,126.3MiB / 15.17GiB,126.3,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:46.7836857Z,book-reviews-a4-static-1,69b93e454d61,30.15MiB / 15.17GiB,30.15,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:46.7836857Z,book-reviews-a4-db-1,ca43277e8356,53.48MiB / 15.17GiB,53.48,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:46.7836857Z,book-reviews-a4-redis-1,87235cf2e925,16.06MiB / 192MiB,16.06,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:46.7836857Z,book-reviews-a4-traefik-1,9848c97527b3,122MiB / 15.17GiB,122.0,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:46.7836857Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.459GiB / 1.5GiB,1494.016,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:54.6852790Z,book-reviews-a4-web-1,348cd506525f,126.9MiB / 15.17GiB,126.9,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:54.6852790Z,book-reviews-a4-web-2,660681595a5e,127.5MiB / 15.17GiB,127.5,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:54.6852790Z,book-reviews-a4-web-3,a1cb37b7da6b,127.4MiB / 15.17GiB,127.4,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:54.6852790Z,book-reviews-a4-static-1,69b93e454d61,30.23MiB / 15.17GiB,30.23,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:54.6852790Z,book-reviews-a4-db-1,ca43277e8356,52.86MiB / 15.17GiB,52.86,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:54.6852790Z,book-reviews-a4-redis-1,87235cf2e925,15.62MiB / 192MiB,15.62,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:54.6852790Z,book-reviews-a4-traefik-1,9848c97527b3,122.4MiB / 15.17GiB,122.4,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:07:54.6852790Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.459GiB / 1.5GiB,1494.016,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:02.0631858Z,book-reviews-a4-web-1,348cd506525f,126.9MiB / 15.17GiB,126.9,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:02.0631858Z,book-reviews-a4-web-2,660681595a5e,127.2MiB / 15.17GiB,127.2,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:02.0631858Z,book-reviews-a4-web-3,a1cb37b7da6b,126.4MiB / 15.17GiB,126.4,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:02.0631858Z,book-reviews-a4-static-1,69b93e454d61,31.14MiB / 15.17GiB,31.14,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:02.0631858Z,book-reviews-a4-db-1,ca43277e8356,53.26MiB / 15.17GiB,53.26,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:02.0631858Z,book-reviews-a4-redis-1,87235cf2e925,16.22MiB / 192MiB,16.22,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:02.0631858Z,book-reviews-a4-traefik-1,9848c97527b3,122.5MiB / 15.17GiB,122.5,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:02.0631858Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.459GiB / 1.5GiB,1494.016,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:09.9690948Z,book-reviews-a4-web-1,348cd506525f,126.9MiB / 15.17GiB,126.9,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:09.9690948Z,book-reviews-a4-web-2,660681595a5e,127.5MiB / 15.17GiB,127.5,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:09.9690948Z,book-reviews-a4-web-3,a1cb37b7da6b,127MiB / 15.17GiB,127.0,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:09.9690948Z,book-reviews-a4-static-1,69b93e454d61,30.02MiB / 15.17GiB,30.02,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:09.9690948Z,book-reviews-a4-db-1,ca43277e8356,53.31MiB / 15.17GiB,53.31,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:09.9690948Z,book-reviews-a4-redis-1,87235cf2e925,15.22MiB / 192MiB,15.22,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:09.9690948Z,book-reviews-a4-traefik-1,9848c97527b3,122.6MiB / 15.17GiB,122.6,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:09.9690948Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.459GiB / 1.5GiB,1494.016,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:17.8774375Z,book-reviews-a4-web-1,348cd506525f,127.4MiB / 15.17GiB,127.4,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:17.8774375Z,book-reviews-a4-web-2,660681595a5e,127.4MiB / 15.17GiB,127.4,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:17.8774375Z,book-reviews-a4-web-3,a1cb37b7da6b,133.2MiB / 15.17GiB,133.2,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:17.8774375Z,book-reviews-a4-static-1,69b93e454d61,30.96MiB / 15.17GiB,30.96,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:17.8774375Z,book-reviews-a4-db-1,ca43277e8356,53.05MiB / 15.17GiB,53.05,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:17.8774375Z,book-reviews-a4-redis-1,87235cf2e925,15.4MiB / 192MiB,15.4,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:17.8774375Z,book-reviews-a4-traefik-1,9848c97527b3,122.1MiB / 15.17GiB,122.1,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:17.8774375Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.459GiB / 1.5GiB,1494.016,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
